item_id,mean_rating,n_reviews,category,product_name,description,price
431,2.0,6,Computers & Accessories,Portable SSD 1TB (Model 244),"Portable SSD 1TB. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 2.0 out of 5 from 6 verified customer reviews.",221.76
6975,3.4242424242424243,33,Headphones,Studio Monitor Headphones (Model 354),"Studio Monitor Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.4 out of 5 from 33 verified customer reviews.",71.52
867,4.417910447761194,67,Camera & Photo,Remote Shutter Release (Model 969),"Remote Shutter Release. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.4 out of 5 from 67 verified customer reviews.",175.08
2974,4.0625,32,Computers & Accessories,Wireless Ergonomic Mouse (Model 812),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.1 out of 5 from 32 verified customer reviews.",125.09
5236,4.433333333333334,30,Computers & Accessories,USB 3.0 External Hard Drive (Model 225),"USB 3.0 External Hard Drive. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.4 out of 5 from 30 verified customer reviews.",148.1
5093,3.1343283582089554,67,Headphones,Studio Monitor Headphones (Model 754),"Studio Monitor Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.1 out of 5 from 67 verified customer reviews.",87.05
5433,4.488888888888889,90,Accessories & Supplies,Fast Charging Cable USB-C (Model 611),Fast Charging Cable USB-C. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.5 out of 5 from 90 verified customer reviews.,185.06
541,3.9363057324840764,314,Computers & Accessories,Webcam 1080p HD (Model 448),"Webcam 1080p HD. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.9 out of 5 from 314 verified customer reviews.",250.85
5195,4.4,10,Portable Audio & Video,FM Radio Portable Digital (Model 641),"FM Radio Portable Digital. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 4.4 out of 5 from 10 verified customer reviews.",169.1
1132,4.266666666666667,30,Computers & Accessories,Laptop Stand Adjustable (Model 609),"Laptop Stand Adjustable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.3 out of 5 from 30 verified customer reviews.",85.17
9406,4.020833333333333,1008,Computers & Accessories,Wireless Ergonomic Mouse (Model 152),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.0 out of 5 from 1008 verified customer reviews.",186.21
4501,3.6052631578947367,76,Headphones,True Wireless Earbuds (Model 306),"True Wireless Earbuds. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.6 out of 5 from 76 verified customer reviews.",125.42
6354,4.5,6,Portable Audio & Video,Bluetooth Portable Speaker Waterproof (Model 470),"Bluetooth Portable Speaker Waterproof. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 4.5 out of 5 from 6 verified customer reviews.",239.41
8921,3.736842105263158,57,Security & Surveillance,Smart Door Lock (Model 683),"Smart Door Lock. Home security device with HD video, motion detection, and mobile alerts. Easy wireless installation. Rated 3.7 out of 5 from 57 verified customer reviews.",145.81
3390,4.1891891891891895,148,Home Audio,Home Theatre System (Model 309),"Home Theatre System. High-fidelity home audio equipment for an immersive listening experience. Premium build with rich, balanced sound. Rated 4.2 out of 5 from 148 verified customer reviews.",105.44
7969,4.666666666666667,6,Camera & Photo,Mirrorless Camera Body (Model 500),"Mirrorless Camera Body. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.7 out of 5 from 6 verified customer reviews.",112.27
2962,4.349705304518664,509,Headphones,Gaming Headset with Mic (Model 305),"Gaming Headset with Mic. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.3 out of 5 from 509 verified customer reviews.",220.15
4155,4.7272727272727275,22,Car Electronics & GPS,Car Bluetooth FM Transmitter (Model 098),Car Bluetooth FM Transmitter. In-car electronics device with easy installation and reliable performance. Compatible with most vehicle models. Rated 4.7 out of 5 from 22 verified customer reviews.,127.7
3259,3.6726190476190474,1344,Portable Audio & Video,CD Player Portable (Model 617),"CD Player Portable. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.7 out of 5 from 1344 verified customer reviews.",209.7
7584,4.214285714285714,14,Computers & Accessories,USB 3.0 External Hard Drive (Model 295),"USB 3.0 External Hard Drive. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.2 out of 5 from 14 verified customer reviews.",108.36
6034,4.409282700421941,237,Headphones,True Wireless Earbuds (Model 896),"True Wireless Earbuds. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.4 out of 5 from 237 verified customer reviews.",133.87
7775,3.678861788617886,246,Accessories & Supplies,Smartphone Stand Desk (Model 846),Smartphone Stand Desk. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 3.7 out of 5 from 246 verified customer reviews.,150.95
9499,4.0,4,Computers & Accessories,Webcam 1080p HD (Model 308),"Webcam 1080p HD. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.0 out of 5 from 4 verified customer reviews.",248.92
2583,4.4,5,Camera & Photo,DSLR Camera Kit for Beginners (Model 001),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.4 out of 5 from 5 verified customer reviews.",252.69
2813,4.708333333333333,24,Portable Audio & Video,Digital Voice Recorder (Model 256),"Digital Voice Recorder. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 4.7 out of 5 from 24 verified customer reviews.",115.97
3959,4.448979591836735,98,Camera & Photo,Ring Light for Photography (Model 837),"Ring Light for Photography. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.4 out of 5 from 98 verified customer reviews.",141.59
2947,2.8713235294117645,272,Camera & Photo,Remote Shutter Release (Model 679),"Remote Shutter Release. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 2.9 out of 5 from 272 verified customer reviews.",77.2
6643,3.8823529411764706,34,Headphones,Kids Volume-Limited Headphones (Model 759),"Kids Volume-Limited Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.9 out of 5 from 34 verified customer reviews.",162.68
5174,4.857142857142857,7,Camera & Photo,Remote Shutter Release (Model 679),"Remote Shutter Release. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.9 out of 5 from 7 verified customer reviews.",167.67
6841,4.6875,32,Camera & Photo,ND Filter Set for Lenses (Model 948),"ND Filter Set for Lenses. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.7 out of 5 from 32 verified customer reviews.",250.96
7631,3.870967741935484,124,Computers & Accessories,Laptop Cooling Pad (Model 503),"Laptop Cooling Pad. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.9 out of 5 from 124 verified customer reviews.",244.42
3586,4.258064516129032,31,Computers & Accessories,Wireless Ergonomic Mouse (Model 962),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.3 out of 5 from 31 verified customer reviews.",143.67
8817,3.25,48,Portable Audio & Video,DAB Radio Bedside (Model 368),"DAB Radio Bedside. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.2 out of 5 from 48 verified customer reviews.",149.64
7237,4.8,5,Computers & Accessories,USB 3.0 External Hard Drive (Model 315),"USB 3.0 External Hard Drive. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.8 out of 5 from 5 verified customer reviews.",251.77
2563,3.5789473684210527,19,Headphones,Bluetooth Over-Ear Headphones (Model 391),"Bluetooth Over-Ear Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.6 out of 5 from 19 verified customer reviews.",215.99
2630,3.7222222222222223,18,Television & Video,4K Streaming Media Player (Model 648),4K Streaming Media Player. Home entertainment device delivering high-definition video and audio. Simple setup with universal compatibility. Rated 3.7 out of 5 from 18 verified customer reviews.,61.55
3190,3.297872340425532,47,Portable Audio & Video,CD Player Portable (Model 417),"CD Player Portable. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.3 out of 5 from 47 verified customer reviews.",116.88
7308,4.076315789473684,380,Headphones,Wireless Noise-Cancelling Headphones (Model 720),"Wireless Noise-Cancelling Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.1 out of 5 from 380 verified customer reviews.",148.39
5036,3.5,6,Computers & Accessories,Wireless Ergonomic Mouse (Model 932),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.5 out of 5 from 6 verified customer reviews.",102.29
1080,4.163043478260869,92,Car Electronics & GPS,Car GPS Navigation System (Model 208),Car GPS Navigation System. In-car electronics device with easy installation and reliable performance. Compatible with most vehicle models. Rated 4.2 out of 5 from 92 verified customer reviews.,106.36
4283,4.875,80,Camera & Photo,Camera Memory Card 128GB (Model 944),"Camera Memory Card 128GB. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.9 out of 5 from 80 verified customer reviews.",85.49
8923,3.6,10,Headphones,Bluetooth Over-Ear Headphones (Model 971),"Bluetooth Over-Ear Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.6 out of 5 from 10 verified customer reviews.",184.46
